# id	name	description	rgb
20934	Wasp Worker		A9E89C
20935	Wasp Leader		A9E89C
20936	Tanor Silenos		A9E89C
20937	Tanor Silenos Grunt		A9E89C
20938	Tanor Silenos Scout		A9E89C
20939	Tanor Silenos Warrior		A9E89C
20940	Tanor Silenos Shaman		A9E89C
20941	Tanor Silenos Chieftain		A9E89C
20942	Nightmare Guide		A9E89C
20943	Nightmare Keeper		A9E89C
20944	Nightmare Lord		A9E89C
20945	Cadeine		A9E89C
20946	Sanhidro		A9E89C
20947	Connabi		A9E89C
20948	Bartal		A9E89C
20949	Luminun		A9E89C
20950	Innersen		A9E89C
20951	Pobby's Maid		A9E89C
20952	Pobby Escort		A9E89C
20953	Pobby		A9E89C
20954	Hungered Corpse		A9E89C
20955	Ghostly Warrior		A9E89C
20956	Past Knight		A9E89C
20957	Nihil Invader		A9E89C
20958	Death Agent		A9E89C
20959	Dark Guard		A9E89C
20960	Bloody Ghost		A9E89C
20961	Bloody Knight		A9E89C
20962	Bloody Priest		A9E89C
20963	Bloody Lord		A9E89C
20964	Huge Footmark		A9E89C
20965	Chimera Piece		A9E89C
20966	Black Shadow		A9E89C
20967	Past Creature		A9E89C
20968	Nonexistent Man		A9E89C
20969	Giant's Shadow		A9E89C
20970	Soldier of Ancient Times		A9E89C
20971	Warrior of Ancient Times		A9E89C
20972	Shaman of Ancient Times		A9E89C
20973	Forgotten Ancient People		A9E89C
20974	Spiteful Soul Leader		A9E89C
20975	Spiteful Soul Wizard		A9E89C
20976	Spiteful Soul Fighter		A9E89C
20977	Elmoradan's Lady		A9E89C
20978	Elmoradan's Archer Escort		A9E89C
20979	Elmoradan's Maid		A9E89C
20980	Hallate's Follower Mul		A9E89C
20981	Mul's Wizard		A9E89C
20982	Mul's Knight		A9E89C
20983	Binder		A9E89C
20984	Bound Warrior		A9E89C
20985	Bound Archer		A9E89C
20986	Sairon		A9E89C
20987	Sairon's Doll		A9E89C
20988	Sairon's Puppet		A9E89C
20989	Lageos		A9E89C
20990	Pageos		A9E89C
20991	Swamp Tribe		A9E89C
20992	Swamp Alligator		A9E89C
20993	Swamp Warrior		A9E89C
20994	Garden Guard Leader		A9E89C
20995	Garden Guard		A9E89C
20996	Spiteful Ghost of Ruins		A9E89C
20997	Soldier of Grief		A9E89C
20998	Cruel Punisher		A9E89C
20999	Roving Soul		A9E89C
21000	Soul of Ruins		A9E89C
21001	Wretched Archer		A9E89C
21002	Doom Scout		A9E89C
21003	Grave Lich		A9E89C
21004	Dismal Pole		A9E89C
21005	Grave Predator		A9E89C
21006	Doom Servant		A9E89C
21007	Doom Guard		A9E89C
21008	Doom Archer		A9E89C
21009	"Doom Trooper "		A9E89C
21010	Doom Warrior		A9E89C
21011	Ol Mahum Van Grunt		A9E89C
21012	Magical Eye		A9E89C
21013	Ol Mahum Van Archer		A9E89C
21014	Lesser Warlike Tyrant		A9E89C
21015	Ol Mahum Van Leader		A9E89C
21016	Warlike Tyrant		A9E89C
21017	Fallen Orc		A9E89C
21018	Ancient Gargoyle		A9E89C
21019	Fallen Orc Archer		A9E89C
21020	Fallen Orc Shaman		A9E89C
21021	Sharp Talon Tiger		A9E89C
21022	Fallen Orc Captain		A9E89C
21023	Sobbing Wind		A9E89C
21024	Babbling Wind		A9E89C
21025	Giggling Wind		A9E89C
21026	Singing Wind		A9E89C
21034	Ogre		A9E89C
21035	Catherok		A9E89C
21036	Shindebarn		A9E89C
21037	Ossiud		A9E89C
21038	Liangma		A9E89C
21039	Snipe Cohort		A9E89C
21040	Soldier of Darkness		A9E89C
21058	Beast Lord		A9E89C
21059	Beast Guardian		A9E89C
21060	Beast Seer		A9E89C
21061	Hallate's Guardian		A9E89C
21062	Messenger Angel		A9E89C
21063	Messenger Angel		A9E89C
21064	Platinum Guardian Archer		A9E89C
21065	Platinum Guardian Warrior		A9E89C
21066	Platinum Guardian Shaman		A9E89C
21067	Guardian Archangel		A9E89C
21068	Guardian Archangel		A9E89C
21069	Platinum Guardian Prefect		A9E89C
21070	Seal Archangel		A9E89C
21071	Seal Archangel		A9E89C
21072	Platinum Guardian Chief		A9E89C
21073	Guardian Warrior of Elmoreden		A9E89C
21074	Bound Shaman		A9E89C
21075	Slaughter Bathin		A9E89C
21076	Bathin's Knight		A9E89C
21077	Bathin's Wizard		A9E89C
21078	Magus Valac		A9E89C
21079	Valac's Creature		A9E89C
21080	Valac's Guardian Spirit		A9E89C
21081	Power Angel Amon		A9E89C
21082	Amon's Captain of the Guards		A9E89C
21083	Amon's Spirits		A9E89C
21084	Bloody Lady		A9E89C
21085	Bloody Sniper		A9E89C
21086	Bloody Liviona		A9E89C
21087	Bloody Knight		A9E89C
21088	Bloody Banshee		A9E89C
21089	Bloody Lord		A9E89C
21090	Bloody Guardian		A9E89C
21091	Bloody Keeper		A9E89C
21092	Bloody Mystic		A9E89C
21093	Ratman Sub Chieftain		A9E89C
21094	Ratman Chieftain		A9E89C
21095	Giant Poison Bee		A9E89C
21096	"Cloudy Beast "		A9E89C
21097	Young Araneid		A9E89C
21098	Plain Grizzly		A9E89C
21099	Cloudy Beast Turen		A9E89C
21100	Langk Lizardman Sentinel		A9E89C
21101	Langk Lizardman Shaman		A9E89C
21102	Watchman of the Plains		A9E89C
21103	Roughly Hewn Rock Golem		A9E89C
21104	Delu Lizardman Supplier		A9E89C
21105	Delu Lizardman Special Agent		A9E89C
21106	Cursed Seer		A9E89C
21107	Delu Lizardman Commander		A9E89C
21108	Glow Wisp		A9E89C
21109	Hames Orc Scout		A9E89C
21110	Marsh Predator		A9E89C
21111	Lava Wyrm		A9E89C
21112	Hames Orc Footman		A9E89C
21113	Hames Orc Sniper		A9E89C
21114	Cursed Guardian		A9E89C
21115	Hames Orc Shaman		A9E89C
21116	Hames Orc Overlord		A9E89C
21117	Kasha Imp		A9E89C
21118	Baar Dre Vanul		A9E89C
21119	Hobgoblin		A9E89C
21120	Kasha Imp Turen		A9E89C
21121	Kasha Dire Wolf		A9E89C
21122	Kasha Bugbear		A9E89C
21123	Baar Dre Vanul Destroyer		A9E89C
21124	Red Eye Barbed Bat		A9E89C
21125	Northern Trimden		A9E89C
21126	Kerope Werewolf		A9E89C
21127	Northern Goblin		A9E89C
21128	Spine Golem		A9E89C
21129	Kerope Werewolf Chief		A9E89C
21130	Northern Goblin Leader		A9E89C
21131	Enchanted Spine Golem		A9E89C
21132	Underground Kobold		A9E89C
21133	Dead Pit Skeleton Archer		A9E89C
21134	Dead Pit Spartoi		A9E89C
21135	Underground Kobold Warrior		A9E89C
21136	Dead Pit Horror		A9E89C
21137	Iron Ore Golem		A9E89C
21138	Greedy Geist		A9E89C
21139	Catacomb Barbed Bat		A9E89C
21140	Catacomb Wisp		A9E89C
21141	Catacomb Serpent		A9E89C
21142	Grave Keeper Spartoi		A9E89C
21143	Catacomb Scavenger Bat		A9E89C
21144	Catacomb Shadow		A9E89C
21145	Catacomb Stakato Soldier		A9E89C
21146	Grave Keeper Dark Horror		A9E89C
21147	Catacomb Gargoyle		A9E89C
21148	Catacomb Liviona		A9E89C
21149	Decayed Ancient Pikeman		A9E89C
21150	Decayed Ancient Soldier		A9E89C
21151	Decayed Ancient Knight		A9E89C
21152	Purgatory Wisp		A9E89C
21153	Purgatory Serpent		A9E89C
21154	Hell Keeper Medusa		A9E89C
21155	Purgatory Conjurer		A9E89C
21156	Purgatory Shadow		A9E89C
21157	Purgatory Tarantula		A9E89C
21158	Hell Keeper Crimson Doll		A9E89C
21159	Purgatory Gargoyle		A9E89C
21160	Purgatory Liviona		A9E89C
21161	Lesser Ancient Soldier		A9E89C
21162	Lesser Ancient Scout		A9E89C
21163	Lesser Ancient Shaman		A9E89C
21164	Guardian Spirit of Ancient Holy Ground		A9E89C
21165	Lesser Ancient Warrior		A9E89C
21166	Lith Scout		A9E89C
21167	Lith Witch		A9E89C
21168	Lith Warrior		A9E89C
21169	Lith Guard		A9E89C
21170	Lith Medium		A9E89C
21171	Lith Overlord		A9E89C
21172	Lith Patrolman		A9E89C
21173	Lith Shaman		A9E89C
21174	Lith Commander		A9E89C
21175	Lilim Butcher		A9E89C
21176	Lilim Magus		A9E89C
21177	Lilim Knight Errant		A9E89C
21178	Lilim Marauder		A9E89C
21179	Lilim Priest		A9E89C
21180	Lilim Knight		A9E89C
21181	Lilim Assassin		A9E89C
21182	Lilim Soldier		A9E89C
21183	Lilim Knight Commander		A9E89C
21184	Lilim Slayer		A9E89C
21185	Lilim Great Mystic		A9E89C
21186	Lilim Court Knight		A9E89C
21187	Gigant Slave		A9E89C
21188	Gigant Acolyte		A9E89C
21189	Gigant Overseer		A9E89C
21190	Gigant Footman		A9E89C
21191	Gigant Cleric		A9E89C
21192	Gigant Officer		A9E89C
21193	Gigant Raider		A9E89C
21194	Gigant Confessor		A9E89C
21195	Gigant Commander		A9E89C
21196	Nephilim Sentinel		A9E89C
21197	Nephilim Priest		A9E89C
21198	Nephilim Swordsman		A9E89C
21199	Nephilim Guard		A9E89C
21200	Nephilim Bishop		A9E89C
21201	Nephilim Centurion		A9E89C
21202	Nephilim Scout		A9E89C
21203	Nephilim Archbishop		A9E89C
21204	Nephilim Praetorian		A9E89C
21205	Nephilim Royal Guard		A9E89C
21206	Nephilim Cardinal		A9E89C
21207	Nephilim Commander		A9E89C
21208	Hallowed Watchman		A9E89C
21209	Hallowed Seer		A9E89C
21210	Vault Guardian		A9E89C
21211	Vault Seer		A9E89C
21212	Hallowed Sentinel		A9E89C
21213	Hallowed Monk		A9E89C
21214	Vault Sentinel		A9E89C
21215	Vault Monk		A9E89C
21216	Overlord of the Holy Lands		A9E89C
21217	Hallowed Priest		A9E89C
21218	Vault Overlord		A9E89C
21219	Vault Priest		A9E89C
21220	Sepulcher Archon		A9E89C
21221	Sepulcher Inquisitor		A9E89C
21222	Sepulcher Archon		A9E89C
21223	Sepulcher Inquisitor		A9E89C
21224	Sepulcher Guardian		A9E89C
21225	Sepulcher Sage		A9E89C
21226	Sepulcher Guardian		A9E89C
21227	Sepulcher Sage		A9E89C
21228	"Sepulcher Guard "		A9E89C
21229	Sepulcher Preacher		A9E89C
21230	Sepulcher Guard		A9E89C
21231	Sepulcher Preacher		A9E89C
21232	Barrow Guardian		A9E89C
21233	Barrow Seer		A9E89C
21234	Grave Guardian		A9E89C
21235	Grave Seer		A9E89C
21236	Barrow Sentinel		A9E89C
21237	Barrow Monk		A9E89C
21238	Grave Sentinel		A9E89C
21239	Grave Monk		A9E89C
21240	Barrow Overlord		A9E89C
21241	Barrow Priest		A9E89C
21242	Grave Overlord		A9E89C
21243	Grave Priest		A9E89C
21244	Crypt Archon		A9E89C
21245	Crypt Inquisitor		A9E89C
21246	Tomb Archon		A9E89C
21247	Tomb Inquisitor		A9E89C
21248	Crypt Guardian		A9E89C
21249	Crypt Sage		A9E89C
21250	Tomb Guardian		A9E89C
21251	Tomb Sage		A9E89C
21252	"Crypt Guard "		A9E89C
21253	Crypt Preacher		A9E89C
21254	Tomb Guard		A9E89C
21255	Tomb Preacher		A9E89C
21256	Underground Werewolf		A9E89C
21257	Evil Eye Seer		A9E89C
21258	Fallen Orc Shaman		A9E89C
21259	Fallen Orc Shaman		A9E89C
21260	Betrayer Orc Hero		A9E89C
21261	Ol Mahum Transcender		A9E89C
21262	Ol Mahum Transcender		A9E89C
21263	Ol Mahum Transcender		A9E89C
21264	Ol Mahum Transcender		A9E89C
21265	Cave Ant Larva		A9E89C
21266	Cave Ant Larva		A9E89C
21267	Cave Ant Larva		A9E89C
21268	Cave Ant Larva		A9E89C
21269	Cave Ant		A9E89C
21270	Cave Ant Soldier		A9E89C
21271	Cave Ant		A9E89C
21272	Cave Ant Soldier		A9E89C
21273	Cave Noble Ant		A9E89C
21274	Kookaburra		A9E89C
21275	Kookaburra		A9E89C
21276	Kookaburra		A9E89C
21277	Kookaburra		A9E89C
21278	Antelope		A9E89C
21279	Antelope		A9E89C
21280	Antelope		A9E89C
21281	Antelope		A9E89C
21282	Bandersnatch		A9E89C
21283	Bandersnatch		A9E89C
21284	Bandersnatch		A9E89C
21285	Bandersnatch		A9E89C
21286	Buffalo		A9E89C
21287	Buffalo		A9E89C
21288	Buffalo		A9E89C
21289	Buffalo		A9E89C
21290	Grendel		A9E89C
21291	Grendel		A9E89C
21292	Grendel		A9E89C
21293	Grendel		A9E89C
21294	Canyon Antelope		A9E89C
21295	Canyon Antelope Slave		A9E89C
21296	"Canyon Bandersnatch "		A9E89C
21297	Canyon Bandersnatch Slave		A9E89C
21298	"Eye of Restrainer "		A9E89C
21299	Buffalo Slave		A9E89C
21300	Eye of Guide		A9E89C
21301	Gaze of Nightmare		A9E89C
21302	Eye of Watchman		A9E89C
21303	Homunculus		A9E89C
21304	Grendel Slave		A9E89C
21305	Eye of Pilgrim		A9E89C
21306	Disciples of Protection		A9E89C
21307	Elder Homunculus		A9E89C
21308	Disciples of Punishment		A9E89C
21309	Disciples of Punishment		A9E89C
21310	Disciples of Authority		A9E89C
21311	Disciples of Authority		A9E89C
21312	Eye of Ruler		A9E89C
21313	Sly Hound Dog		A9E89C
21314	Hot Springs Bandersnatchling		A9E89C
21315	Hot Springs Buffalo		A9E89C
21316	Hot Springs Flava		A9E89C
21317	Hot Springs Atroxspawn		A9E89C
21318	Hot Springs Antelope		A9E89C
21319	Hot Springs Nepenthes		A9E89C
21320	Hot Springs Yeti		A9E89C
21321	Hot Springs Atrox		A9E89C
21322	Hot Springs Bandersnatch		A9E89C
21323	Hot Springs Grendel		A9E89C
21324	Ketra Orc Footman		A9E89C
21325	Ketra's War Hound		A9E89C
21326	Grazing Kookaburra		A9E89C
21327	Ketra Orc Raider		A9E89C
21328	Ketra Orc Scout		A9E89C
21329	Ketra Orc Shaman		A9E89C
21330	Grazing Buffalo		A9E89C
21331	Ketra Orc Warrior		A9E89C
21332	Ketra Orc Lieutenant		A9E89C
21333	Grazing Windsus		A9E89C
21334	Ketra Orc Medium		A9E89C
21335	Ketra Orc Elite Soldier		A9E89C
21336	Ketra Orc White Captain		A9E89C
21337	Grazing Elder Buffalo		A9E89C
21338	Ketra Orc Seer		A9E89C
21339	Ketra Orc General		A9E89C
21340	Ketra Orc Battalion Commander		A9E89C
21341	Grazing Elder Kookaburra		A9E89C
21342	Ketra Orc Grand Seer		A9E89C
21343	Ketra Commander		A9E89C
21344	Ketra Elite Guard		A9E89C
21345	Ketra's Head Shaman		A9E89C
21346	Ketra's Head Guard		A9E89C
21347	Ketra Prophet		A9E89C
21348	Prophet's Guard		A9E89C
21349	Prophet's Aide		A9E89C
21350	Varka Silenos Recruit		A9E89C
21351	Varka Silenos Footman		A9E89C
21352	Grazing Antelope		A9E89C
21353	Varka Silenos Scout		A9E89C
21354	Varka Silenos Hunter		A9E89C
21355	Varka Silenos Shaman		A9E89C
21356	Grazing Nepenthes		A9E89C
21357	Varka Silenos Priest		A9E89C
21358	Varka Silenos Warrior		A9E89C
21359	Grazing Bandersnatch		A9E89C
21360	Varka Silenos Medium		A9E89C
21361	Varka Silenos Magus		A9E89C
21362	Varka Silenos Officer		A9E89C
21363	Grazing Flava		A9E89C
21364	Varka Silenos Seer		A9E89C
21365	Varka Silenos Great Magus		A9E89C
21366	Varka Silenos General		A9E89C
21367	Grazing Elder Antelope		A9E89C
21368	Varka Silenos Great Seer		A9E89C
21369	Varka's Commander		A9E89C
21370	Varka's Elite Guard		A9E89C
21371	Varka's Head Magus		A9E89C
21372	Varka's Head Guard		A9E89C
21373	Varka's Prophet		A9E89C
21374	Prophet Guard		A9E89C
21375	Disciple of Prophet		A9E89C
21376	Scarlet Stakato Worker		A9E89C
21377	Scarlet Stakato Soldier		A9E89C
21378	Scarlet Stakato Noble		A9E89C
21379	Tepra Scorpion		A9E89C
21380	Tepra Scarab		A9E89C
21381	Assassin Beetle		A9E89C
21382	Mercenary of Destruction		A9E89C
21383	Knight of Destruction		A9E89C
21384	Necromancer of Destruction		A9E89C
21385	Lavastone Golem		A9E89C
21386	Magma Golem		A9E89C
21387	Arimanes of Destruction		A9E89C
21388	Iblis of Destruction		A9E89C
21389	Balrog of Destruction		A9E89C
21390	Ashuras of Destruction		A9E89C
21391	Lavasillisk		A9E89C
21392	Blazing Ifrit		A9E89C
21393	Magma Drake		A9E89C
21394	Lavasaurus		A9E89C
21395	Elder Lavasaurus		A9E89C
21396	Carrion Scarab		A9E89C
21397	Carrion Scarab		A9E89C
21398	Soldier Scarab		A9E89C
21399	Soldier Scarab		A9E89C
21400	Hexa Beetle		A9E89C
21401	Hexa Beetle		A9E89C
21402	Katraxis		A9E89C
21403	Katraxis		A9E89C
21404	Tera Beetle		A9E89C
21405	Tera Beetle		A9E89C
21406	Knight of Empire		A9E89C
21407	Knight of Empire		A9E89C
21408	Royal Guard of Empire		A9E89C
21409	Royal Guard of Empire		A9E89C
21410	Guardian Scarab		A9E89C
21411	Guardian Scarab		A9E89C
21412	Ustralith		A9E89C
21413	Ustralith		A9E89C
21414	Assassin of Empire		A9E89C
21415	Assassin of Empire		A9E89C
21416	Imperial Commander		A9E89C
21417	Imperial Commander		A9E89C
21418	Imperial Royal Guard		A9E89C
21419	Imperial Royal Guard		A9E89C
21420	Ashuras		A9E89C
21421	Ashuras		A9E89C
21422	Dancer of Empire		A9E89C
21423	Dancer of Empire		A9E89C
21424	Ashkenas		A9E89C
21425	Ashkenas		A9E89C
21426	Abraxion		A9E89C
21427	Abraxion		A9E89C
21428	Hasturan		A9E89C
21429	Hasturan		A9E89C
21430	Arimanes		A9E89C
21431	Arimanes		A9E89C
21432	Chakram Beetle		A9E89C
21433	Jamadar Beetle		A9E89C
21434	"Seer of Blood "		A9E89C
21435	Guide of Offering		A9E89C
21436	Leader of Offering		A9E89C
21437	Offering Bug		A9E89C
21438	Heathen Warrior		A9E89C
21439	"Heathen Executed "		A9E89C
21440	Heathen Archer		A9E89C
21441	Heathen Grunt		A9E89C
21442	Heathen Knight		A9E89C
21443	Raider of Pastureland		A9E89C
21444	Raider of Pastureland		A9E89C
21445	Alpen Bandersnatch		A9E89C
21446	Raider of Pastureland		A9E89C
21447	Raider of Pastureland		A9E89C
21448	Raider of Pastureland		A9E89C
21449	Raider of Pastureland		A9E89C
21450	Alpen Grendel		A9E89C
21451	Alpen Kookaburra		A9E89C
21452	Alpen Kookaburra		A9E89C
21453	Alpen Kookaburra		A9E89C
21454	Alpen Kookaburra		A9E89C
21455	Alpen Kookaburra		A9E89C
21456	Alpen Kookaburra		A9E89C
21457	Alpen Kookaburra		A9E89C
21458	Alpen Kookaburra		A9E89C
21459	Alpen Kookaburra		A9E89C
21460	Alpen Kookaburra		A9E89C
21461	Alpen Kookaburra		A9E89C
21462	Alpen Kookaburra		A9E89C
21463	Alpen Kookaburra		A9E89C
21464	Alpen Kookaburra		A9E89C
21465	Alpen Kookaburra		A9E89C
21466	Alpen Kookaburra		A9E89C
21467	Alpen Kookaburra		A9E89C
21468	Alpen Kookaburra		A9E89C
21469	Alpen Kookaburra		A9E89C
21470	Alpen Buffalo		A9E89C
21471	Alpen Buffalo		A9E89C
21472	Alpen Buffalo		A9E89C
21473	Alpen Buffalo		A9E89C
21474	Alpen Buffalo		A9E89C
21475	Alpen Buffalo		A9E89C
21476	Alpen Buffalo		A9E89C
21477	Alpen Buffalo		A9E89C
21478	Alpen Buffalo		A9E89C
21479	Alpen Buffalo		A9E89C
21480	Alpen Buffalo		A9E89C
21481	Alpen Buffalo		A9E89C
21482	Alpen Buffalo		A9E89C
21483	Alpen Buffalo		A9E89C
21484	Alpen Buffalo		A9E89C
21485	Alpen Buffalo		A9E89C
21486	Alpen Buffalo		A9E89C
21487	Alpen Buffalo		A9E89C
21488	Alpen Buffalo		A9E89C
21489	Alpen Cougar		A9E89C
21490	Alpen Cougar		A9E89C
21491	Alpen Cougar		A9E89C
21492	Alpen Cougar		A9E89C
21493	Alpen Cougar		A9E89C
21494	Alpen Cougar		A9E89C
21495	Alpen Cougar		A9E89C
21496	Alpen Cougar		A9E89C
21497	Alpen Cougar		A9E89C
21498	Alpen Cougar		A9E89C
21499	Alpen Cougar		A9E89C
21500	Alpen Cougar		A9E89C
21501	Alpen Cougar		A9E89C
21502	Alpen Cougar		A9E89C
21503	Alpen Cougar		A9E89C
21504	Alpen Cougar		A9E89C
21505	Alpen Cougar		A9E89C
21506	Alpen Cougar		A9E89C
21507	Alpen Cougar		A9E89C
21508	Splinter Stakato		A9E89C
21509	Splinter Stakato Worker		A9E89C
21510	Splinter Stakato Soldier		A9E89C
21511	Splinter Stakato Drone		A9E89C
21512	Splinter Stakato Drone		A9E89C
21513	Needle Stakato		A9E89C
21514	Needle Stakato Worker		A9E89C
21515	Needle Stakato Soldier		A9E89C
21516	Needle Stakato Drone		A9E89C
21517	Needle Stakato Drone		A9E89C
21518	Frenzy Stakato Soldier		A9E89C
21519	Frenzy Stakato Drone		A9E89C
21520	Eye of Splendor		A9E89C
21521	Claws of Splendor		A9E89C
21522	Claws of Splendor		A9E89C
21523	Flash of Splendor		A9E89C
21524	Blade of Splendor		A9E89C
21525	Blade of Splendor		A9E89C
21526	Wisdom of Splendor		A9E89C
21527	Anger of Splendor		A9E89C
21528	Anger of Splendor		A9E89C
21529	Soul of Splendor		A9E89C
21530	Victory of Splendor		A9E89C
21531	Punishment of Splendor		A9E89C
21532	Shout of Splendor		A9E89C
21533	Alliance of Splendor		A9E89C
21534	Alliance of Splendor		A9E89C
21535	Signet of Splendor		A9E89C
21536	Crown of Splendor		A9E89C
21537	Fang of Splendor		A9E89C
21538	Fang of Splendor		A9E89C
21539	Wailing of Splendor		A9E89C
21540	Wailing of Splendor		A9E89C
21541	Pilgrim of Splendor		A9E89C
21542	Disciple of Pilgrim		A9E89C
21543	Page of Pilgrim		A9E89C
21544	Judge of Splendor		A9E89C
21545	Judge of Fire		A9E89C
21546	Judge of Light		A9E89C
21547	Corrupted Knight		A9E89C
21548	Resurrected Knight		A9E89C
21549	Corrupted Guard		A9E89C
21550	Corrupted Guard		A9E89C
21551	Resurrected Guard		A9E89C
21552	Resurrected Guard		A9E89C
21553	Trampled Man		A9E89C
21554	Trampled Man		A9E89C
21555	Slaughter Executioner		A9E89C
21556	Slaughter Executioner		A9E89C
21557	Bone Snatcher		A9E89C
21558	Bone Snatcher		A9E89C
21559	Bone Maker		A9E89C
21560	Bone Shaper		A9E89C
21561	Sacrificed Man		A9E89C
21562	Guillotine's Ghost		A9E89C
21563	Bone Collector		A9E89C
21564	Skull Collector		A9E89C
21565	Bone Animator		A9E89C
21566	Skull Animator		A9E89C
21567	Bone Slayer		A9E89C
21568	Devil Bat		A9E89C
21569	Devil Bat		A9E89C
21570	Ghost of Betrayer		A9E89C
21571	Ghost of Rebellion Soldier		A9E89C
21572	Bone Sweeper		A9E89C
21573	Atrox		A9E89C
21574	Bone Grinder		A9E89C
21575	Bone Grinder		A9E89C
21576	"Ghost of Guillotine "		A9E89C
21577	"Ghost of Guillotine "		A9E89C
21578	Behemoth Zombie		A9E89C
21579	Ghost of Rebellion Leader		A9E89C
21580	Bone Caster		A9E89C
21581	Bone Puppeteer		A9E89C
21582	Vampire Soldier		A9E89C
21583	Bone Scavenger		A9E89C
21584	Bone Scavenger		A9E89C
21585	Vampire Magician		A9E89C
21586	Vampire Adept		A9E89C
21587	Vampire Warrior		A9E89C
21588	Vampire Wizard		A9E89C
21589	Vampire Wizard		A9E89C
21590	Vampire Magister		A9E89C
21591	Vampire Magister		A9E89C
21592	Vampire Magister		A9E89C
21593	Vampire Warlord		A9E89C
21594	Vampire Warlord		A9E89C
21595	Vampire Warlord		A9E89C
21596	Requiem Lord		A9E89C
21597	Requiem Behemoth		A9E89C
21598	Requiem Behemoth		A9E89C
21599	Requiem Priest		A9E89C
21600	Requiem Behemoth		A9E89C
21601	Requiem Behemoth		A9E89C
21602	Zaken's Pikeman		A9E89C
21603	Zaken's Pikeman		A9E89C
21604	Zaken's Elite Pikeman		A9E89C
21605	Zaken's Archer		A9E89C
21606	Zaken's Archer		A9E89C
21607	Zaken's Elite Archer		A9E89C
21608	Zaken's Watchman		A9E89C
21609	Zaken's Watchman		A9E89C
21610	Zaken's High Grade Watchman		A9E89C
21611	Unpleasant Humming		A9E89C
21612	Unpleasant Humming		A9E89C
21613	Unpleasant Shout		A9E89C
21614	Death Flyer		A9E89C
21615	Death Flyer		A9E89C
21616	Gigantic Flyer		A9E89C
21617	Fiend Archer		A9E89C
21618	Fiend Archer		A9E89C
21619	Pit Archer		A9E89C
21620	Musveren		A9E89C
21621	Musveren		A9E89C
21622	Greater Musveren		A9E89C
21623	Zaken's Guard		A9E89C
21624	Zaken's Guard		A9E89C
21625	Zaken's Elite Guard		A9E89C
21626	Kaim Vanul		A9E89C
21627	Kaim Vanul		A9E89C
21628	Kaim Vanul Lad		A9E89C
21629	Pirate Zombie Captain		A9E89C
21630	Pirate Zombie Captain		A9E89C
21631	Zombie Captain's Spiritual Body		A9E89C
21632	Doll Blader		A9E89C
21633	Doll Blader		A9E89C
21634	Crimson Doll Blader		A9E89C
21635	Vale Master		A9E89C
21636	Vale Master		A9E89C
21637	Crimson Vale Master		A9E89C
21638	Dread Wolf		A9E89C
21639	Tasaba Lizardman		A9E89C
21640	"Tasaba Lizardman Shaman "		A9E89C
21641	Ogre		A9E89C
21642	Tasaba Lizardman Sniper		A9E89C
21643	Tasaba Lizardman Sniper		A9E89C
21644	Lienrik		A9E89C
21645	Lienrik Lad		A9E89C
21646	Grave Scarab		A9E89C
21647	Scavenger Scarab		A9E89C
21648	Grave Ant		A9E89C
21649	Scavenger Ant		A9E89C
21650	Shrine Knight		A9E89C
21651	Shrine Guard		A9E89C
21652	Scarlet Stakato Noble		A9E89C
21653	Assassin Beetle		A9E89C
21654	Necromancer of Destruction		A9E89C
